| pmed1.txt | 127 | 127 | 0.000000 | 112
| pmed1.txt | 127 | 127 | 0.000000 | 101
| pmed2.txt | 98 | 98 | 0.100000 | 4088
| pmed2.txt | 98 | 98 | 0.000000 | 160
| pmed3.txt | 93 | 93 | 0.750000 | 25351
| pmed3.txt | 93 | 93 | 0.590000 | 19722
| pmed4.txt | 74 | 74 | 0.140000 | 5656
| pmed4.txt | 74 | 74 | 0.000000 | 268
| pmed5.txt | 48 | 48 | 0.010000 | 575
| pmed5.txt | 48 | 48 | 0.020000 | 1011
| pmed6.txt | 84 | 84 | 0.150000 | 1217
| pmed6.txt | 84 | 84 | 0.260000 | 2077
| pmed7.txt | 64 | 64 | 1.200000 | 10951
| pmed7.txt | 64 | 64 | 0.300000 | 2821
| pmed8.txt | 55 | 55 | 3.130000 | 24865
| pmed8.txt | 55 | 55 | 2.700000 | 21588
| pmed9.txt | 37 | 37 | 2.970000 | 21770
| pmed9.txt | 37 | 37 | 0.390000 | 2910
| pmed10.txt | 20 | 21 | 2160.180000 | 15000000
| pmed10.txt | 20 | 21 | 2161.550000 | 15000000
| pmed11.txt | 59 | 59 | 1.100000 | 3392
| pmed11.txt | 59 | 59 | 1.240000 | 3821
| pmed12.txt | 51 | 51 | 33.970000 | 107340
| pmed12.txt | 51 | 51 | 1.810000 | 5741
| pmed13.txt | 36 | 37 | 5420.830000 | 15000000
| pmed13.txt | 36 | 37 | 5441.330000 | 15000000
| pmed14.txt | 26 | 30 | 351.310000 | 1000000
| pmed14.txt | 26 | 30 | 525.400000 | 1500000
| pmed15.txt | 18 | 21 | 527.820000 | 1500000
| pmed15.txt | 18 | 21 | 523.610000 | 1500000
| pmed16.txt | 47 | 47 | 0.100000 | 206
| pmed16.txt | 47 | 47 | 0.030000 | 60
| pmed17.txt | 39 | 39 | 51.170000 | 91989
| pmed17.txt | 39 | 39 | 202.060000 | 361813
| pmed18.txt | 28 | 32 | 1067.580000 | 1500000
| pmed18.txt | 28 | 32 | 1062.620000 | 1500000
| pmed19.txt | 18 | 23 | 1109.580000 | 1500000
| pmed19.txt | 18 | 23 | 1108.970000 | 1500000
| pmed20.txt | 13 | 19 | 1001.000000 | 1500000
| pmed20.txt | 13 | 20 | 995.890000 | 1500000
| pmed21.txt | 40 | 40 | 1.370000 | 1285
| pmed21.txt | 40 | 40 | 0.330000 | 336
| pmed22.txt | 38 | 39 | 1470.500000 | 1500000
| pmed22.txt | 38 | 39 | 1485.870000 | 1500000
| pmed23.txt | 22 | 26 | 1838.930000 | 1500000
| pmed23.txt | 22 | 26 | 1823.030000 | 1500000
| pmed24.txt | 15 | 20 | 1755.250000 | 1500000
| pmed24.txt | 15 | 20 | 1756.360000 | 1500000
| pmed25.txt | 11 | 17 | 1572.910000 | 1500000
| pmed25.txt | 11 | 17 | 1615.770000 | 1500000
| pmed26.txt | 38 | 38 | 2.090000 | 1149
| pmed26.txt | 38 | 38 | 0.130000 | 80
| pmed27.txt | 32 | 32 | 77.100000 | 55692
| pmed27.txt | 32 | 32 | 5.020000 | 3805
| pmed28.txt | 18 | 22 | 2376.440000 | 1500000
| pmed28.txt | 18 | 22 | 2369.310000 | 1500000
| pmed29.txt | 13 | 18 | 2475.260000 | 1500000
| pmed29.txt | 13 | 18 | 2479.600000 | 1500000
| pmed30.txt | 9 | 15 | 2502.620000 | 1500000
| pmed30.txt | 9 | 15 | 2494.810000 | 1500000
| pmed31.txt | 30 | 30 | 0.410000 | 199
| pmed31.txt | 30 | 30 | 0.150000 | 68
| pmed32.txt | 29 | 30 | 3404.070000 | 1500000
| pmed32.txt | 29 | 30 | 3412.880000 | 1500000
| pmed33.txt | 15 | 20 | 3784.240000 | 1500000
| pmed33.txt | 15 | 20 | 3762.660000 | 1500000
| pmed34.txt | 11 | 16 | 3466.470000 | 1500000
| pmed34.txt | 11 | 17 | 3503.470000 | 1500000
| pmed35.txt | 30 | 30 | 96.690000 | 35578
| pmed35.txt | 30 | 30 | 8.810000 | 3171
| pmed36.txt | 27 | 28 | 4125.060000 | 1500000
| pmed36.txt | 27 | 28 | 4121.360000 | 1500000
| pmed37.txt | 15 | 20 | 4736.320000 | 1500000
| pmed37.txt | 15 | 20 | 4757.730000 | 1500000
| pmed38.txt | 29 | 29 | 0.400000 | 83
| pmed38.txt | 29 | 29 | 0.610000 | 168
| pmed39.txt | 23 | 24 | 5148.750000 | 1500000
| pmed39.txt | 23 | 24 | 5107.650000 | 1500000
| pmed40.txt | 13 | 18 | 6356.630000 | 1500000
| pmed40.txt | 13 | 18 | 6341.560000 | 1500000
