| pmed1.txt | 127 | 127 | 0.000000 | 76
| pmed1.txt | 127 | 127 | 0.000000 | 84
| pmed2.txt | 98 | 98 | 0.030000 | 846
| pmed2.txt | 98 | 98 | 0.010000 | 233
| pmed3.txt | 93 | 93 | 1.320000 | 30539
| pmed3.txt | 93 | 93 | 0.070000 | 1601
| pmed4.txt | 74 | 74 | 0.630000 | 19426
| pmed4.txt | 74 | 74 | 0.140000 | 3998
| pmed5.txt | 48 | 48 | 0.050000 | 1387
| pmed5.txt | 48 | 48 | 0.020000 | 574
| pmed6.txt | 84 | 84 | 0.680000 | 4601
| pmed6.txt | 84 | 84 | 0.160000 | 927
| pmed7.txt | 64 | 64 | 0.210000 | 1286
| pmed7.txt | 64 | 64 | 0.040000 | 209
| pmed8.txt | 55 | 55 | 7.570000 | 47308
| pmed8.txt | 55 | 55 | 5.370000 | 32698
| pmed9.txt | 37 | 37 | 117.770000 | 714276
| pmed9.txt | 37 | 37 | 46.950000 | 285748
| pmed10.txt | 20 | 21 | 2152.830000 | 15000000
| pmed10.txt | 20 | 21 | 2161.890000 | 15000000
| pmed11.txt | 59 | 59 | 0.750000 | 2284
| pmed11.txt | 59 | 59 | 0.140000 | 405
| pmed12.txt | 51 | 51 | 75.460000 | 232398
| pmed12.txt | 51 | 51 | 67.600000 | 211857
| pmed13.txt | 36 | 38 | 5419.830000 | 15000000
| pmed13.txt | 36 | 37 | 5423.570000 | 15000000
| pmed14.txt | 26 | 29 | 524.680000 | 1500000
| pmed14.txt | 26 | 30 | 522.850000 | 1500000
| pmed15.txt | 18 | 21 | 525.950000 | 1500000
| pmed15.txt | 18 | 21 | 538.640000 | 1500000
| pmed16.txt | 47 | 47 | 0.320000 | 673
| pmed16.txt | 47 | 47 | 0.320000 | 646
| pmed17.txt | 39 | 39 | 74.280000 | 132894
| pmed17.txt | 39 | 39 | 3.820000 | 6824
| pmed18.txt | 28 | 32 | 1061.980000 | 1500000
| pmed18.txt | 28 | 32 | 1055.280000 | 1500000
| pmed19.txt | 18 | 23 | 1113.080000 | 1500000
| pmed19.txt | 18 | 23 | 1107.070000 | 1500000
| pmed20.txt | 13 | 19 | 996.050000 | 1500000
| pmed20.txt | 13 | 18 | 1006.210000 | 1500000
| pmed21.txt | 40 | 40 | 0.540000 | 463
| pmed21.txt | 40 | 40 | 1.070000 | 958
| pmed22.txt | 38 | 39 | 1481.460000 | 1500000
| pmed22.txt | 38 | 39 | 1472.880000 | 1500000
| pmed23.txt | 22 | 27 | 1829.390000 | 1500000
| pmed23.txt | 22 | 27 | 1818.820000 | 1500000
| pmed24.txt | 15 | 21 | 1755.930000 | 1500000
| pmed24.txt | 15 | 21 | 1754.860000 | 1500000
| pmed25.txt | 11 | 17 | 1578.090000 | 1500000
| pmed25.txt | 11 | 17 | 1586.140000 | 1500000
| pmed26.txt | 38 | 38 | 0.780000 | 418
| pmed26.txt | 38 | 38 | 2.140000 | 1239
| pmed27.txt | 32 | 32 | 50.150000 | 32852
| pmed27.txt | 32 | 32 | 93.820000 | 66526
| pmed28.txt | 18 | 22 | 2381.020000 | 1500000
| pmed28.txt | 18 | 22 | 2367.390000 | 1500000
| pmed29.txt | 13 | 18 | 2484.280000 | 1500000
| pmed29.txt | 13 | 18 | 2478.390000 | 1500000
| pmed30.txt | 9 | 15 | 2488.660000 | 1500000
| pmed30.txt | 9 | 15 | 2496.210000 | 1500000
| pmed31.txt | 30 | 30 | 4.110000 | 1900
| pmed31.txt | 30 | 30 | 6.690000 | 3043
| pmed32.txt | 29 | 30 | 3400.300000 | 1500000
| pmed32.txt | 29 | 30 | 3389.940000 | 1500000
| pmed33.txt | 15 | 20 | 3782.470000 | 1500000
| pmed33.txt | 15 | 20 | 3754.270000 | 1500000
| pmed34.txt | 11 | 16 | 3484.960000 | 1500000
| pmed34.txt | 11 | 16 | 3492.320000 | 1500000
| pmed35.txt | 30 | 30 | 11.080000 | 4069
| pmed35.txt | 30 | 30 | 48.670000 | 18058
| pmed36.txt | 27 | 28 | 4123.310000 | 1500000
| pmed36.txt | 27 | 28 | 4083.440000 | 1500000
| pmed37.txt | 15 | 19 | 4735.000000 | 1500000
| pmed37.txt | 15 | 19 | 4774.760000 | 1500000
| pmed38.txt | 29 | 29 | 0.180000 | 32
| pmed38.txt | 29 | 29 | 0.180000 | 42
| pmed39.txt | 23 | 24 | 5172.890000 | 1500000
| pmed39.txt | 23 | 24 | 5170.520000 | 1500000
| pmed40.txt | 13 | 18 | 6382.610000 | 1500000
| pmed40.txt | 13 | 18 | 6321.860000 | 1500000
