| pmed1.txt | 127 | 127 | 0.010000 | 297
| pmed1.txt | 127 | 127 | 0.000000 | 99
| pmed2.txt | 98 | 98 | 0.150000 | 3976
| pmed2.txt | 98 | 98 | 0.130000 | 3324
| pmed3.txt | 93 | 93 | 1.420000 | 32776
| pmed3.txt | 93 | 93 | 0.490000 | 11378
| pmed4.txt | 74 | 74 | 0.180000 | 5087
| pmed4.txt | 74 | 74 | 0.060000 | 1884
| pmed5.txt | 48 | 48 | 0.000000 | 54
| pmed5.txt | 48 | 48 | 0.020000 | 657
| pmed6.txt | 84 | 84 | 0.420000 | 2476
| pmed6.txt | 84 | 84 | 1.180000 | 6829
| pmed7.txt | 64 | 64 | 0.710000 | 4629
| pmed7.txt | 64 | 64 | 0.040000 | 238
| pmed8.txt | 55 | 55 | 2.410000 | 14211
| pmed8.txt | 55 | 55 | 5.150000 | 31316
| pmed9.txt | 37 | 37 | 5.970000 | 35930
| pmed9.txt | 37 | 37 | 29.560000 | 177804
| pmed10.txt | 20 | 21 | 2160.080000 | 15000000
| pmed10.txt | 20 | 21 | 2163.860000 | 15000000
| pmed11.txt | 59 | 59 | 0.020000 | 43
| pmed11.txt | 59 | 59 | 0.280000 | 849
| pmed12.txt | 51 | 51 | 56.980000 | 179811
| pmed12.txt | 51 | 51 | 29.600000 | 92621
| pmed13.txt | 36 | 37 | 5430.830000 | 15000000
| pmed13.txt | 36 | 37 | 5431.220000 | 15000000
| pmed14.txt | 26 | 30 | 524.480000 | 1500000
| pmed14.txt | 26 | 30 | 523.000000 | 1500000
| pmed15.txt | 18 | 21 | 525.210000 | 1500000
| pmed15.txt | 18 | 21 | 525.340000 | 1500000
| pmed16.txt | 47 | 47 | 0.010000 | 31
| pmed16.txt | 47 | 47 | 0.090000 | 165
| pmed17.txt | 39 | 39 | 25.290000 | 44995
| pmed17.txt | 39 | 39 | 10.620000 | 19022
| pmed18.txt | 28 | 32 | 1061.930000 | 1500000
| pmed18.txt | 28 | 33 | 1059.140000 | 1500000
| pmed19.txt | 18 | 23 | 1111.020000 | 1500000
| pmed19.txt | 18 | 23 | 1110.480000 | 1500000
| pmed20.txt | 13 | 20 | 996.370000 | 1500000
| pmed20.txt | 13 | 20 | 994.460000 | 1500000
| pmed21.txt | 40 | 40 | 0.320000 | 310
| pmed21.txt | 40 | 40 | 0.010000 | 3
| pmed22.txt | 38 | 39 | 1468.010000 | 1500000
| pmed22.txt | 38 | 38 | 1065.640000 | 1076147
| pmed23.txt | 22 | 26 | 1848.830000 | 1500000
| pmed23.txt | 22 | 27 | 1821.910000 | 1500000
| pmed24.txt | 15 | 21 | 1768.270000 | 1500000
| pmed24.txt | 15 | 20 | 1761.600000 | 1500000
| pmed25.txt | 11 | 17 | 1583.000000 | 1500000
| pmed25.txt | 11 | 17 | 1575.560000 | 1500000
| pmed26.txt | 38 | 38 | 0.220000 | 142
| pmed26.txt | 38 | 38 | 3.800000 | 2224
| pmed27.txt | 32 | 32 | 287.070000 | 210154
| pmed27.txt | 32 | 32 | 128.120000 | 93307
| pmed28.txt | 18 | 22 | 2365.100000 | 1500000
| pmed28.txt | 18 | 22 | 2368.980000 | 1500000
| pmed29.txt | 13 | 18 | 2471.580000 | 1500000
| pmed29.txt | 13 | 18 | 2476.660000 | 1500000
| pmed30.txt | 9 | 15 | 2500.570000 | 1500000
| pmed30.txt | 9 | 15 | 2504.870000 | 1500000
| pmed31.txt | 30 | 30 | 5.190000 | 2373
| pmed31.txt | 30 | 30 | 0.160000 | 57
| pmed32.txt | 29 | 30 | 3392.180000 | 1500000
| pmed32.txt | 29 | 30 | 3457.510000 | 1500000
| pmed33.txt | 15 | 20 | 3778.990000 | 1500000
| pmed33.txt | 15 | 20 | 3759.620000 | 1500000
| pmed34.txt | 11 | 16 | 3477.400000 | 1500000
| pmed34.txt | 11 | 17 | 3470.910000 | 1500000
| pmed35.txt | 30 | 30 | 6.920000 | 2782
| pmed35.txt | 30 | 30 | 3.420000 | 1357
| pmed36.txt | 27 | 28 | 4106.050000 | 1500000
| pmed36.txt | 27 | 28 | 4107.500000 | 1500000
| pmed37.txt | 15 | 20 | 4738.350000 | 1500000
| pmed37.txt | 15 | 19 | 4716.880000 | 1500000
| pmed38.txt | 29 | 29 | 0.350000 | 83
| pmed38.txt | 29 | 29 | 1.450000 | 379
| pmed39.txt | 23 | 24 | 5117.390000 | 1500000
| pmed39.txt | 23 | 24 | 5129.170000 | 1500000
| pmed40.txt | 13 | 18 | 6500.960000 | 1500000
| pmed40.txt | 13 | 18 | 6372.330000 | 1500000
